12.5,0,120,1024,1024,1,1.13379,0.916504,-0.217285,-0.100098,0.0498047

32,0.25
103,0.518066,-0.0304687,-0.229167,0.569531,0.645833,536.5,918.5,608.5,1023.5
104,0.541992,0.0124186,-0.0541667,0.529085,0.720833,876.5,670.5,938.5,763.5
105,0.244629,0.013737,-0.0541667,0.230404,0.720833,986.5,58.5,1012.5,151.5
106,0.244629,-0.102214,-0.229167,0.23112,0.720833,939.5,287.5,979.5,401.5
107,0.532227,0.0130534,-0.0541667,0.57972,0.720833,602.5,111.5,670.5,204.5
108,0.244629,0.013737,-0.0541667,0.230404,0.720833,986.5,152.5,1012.5,245.5
109,0.870117,0.0139811,-0.0541667,0.855648,0.5625,0.5,460.5,101.5,534.5
110,0.541504,0.0126628,-0.0541667,0.529329,0.5625,810.5,159.5,872.5,233.5
111,0.528809,-0.018929,-0.0625,0.547738,0.5625,674.5,683.5,742.5,758.5
112,0.538574,0.0145671,-0.220833,0.556234,0.5625,810.5,816.5,875.5,910.5
113,0.541504,-0.019873,-0.220833,0.530127,0.5625,674.5,192.5,740.5,286.5
114,0.331543,0.0134603,-0.0541667,0.371794,0.5625,939.5,744.5,982.5,818.5
115,0.454102,-0.0479167,-0.0625,0.485417,0.5625,810.5,551.5,874.5,626.5
116,0.322266,-0.0351725,-0.0708333,0.348161,0.6875,939.5,819.5,985.5,910.5
117,0.539551,0.0114421,-0.0625,0.528109,0.545833,876.5,764.5,938.5,837.5
118,0.444336,-0.0484212,-0.0541667,0.493245,0.545833,743.5,162.5,808.5,234.5
119,0.696777,-0.0435221,-0.0541667,0.739811,0.545833,118.5,951.5,212.5,1023.5
120,0.441406,-0.0542969,-0.0541667,0.495703,0.545833,743.5,838.5,809.5,910.5
121,0.441895,-0.0457194,-0.2375,0.487614,0.545833,810.5,721.5,874.5,815.5
122,0.418457,-0.032194,-0.0541667,0.451139,0.545833,876.5,284.5,934.5,356.5
123,0.293457,-0.0338867,-0.220833,0.316113,0.720833,939.5,630.5,981.5,743.5
124,0.5,0.1375,-0.220833,0.3625,0.720833,570.5,0.5,597.5,113.5
125,0.293457,-0.0226563,-0.220833,0.327344,0.720833,939.5,516.5,981.5,629.5
126,0.586426,-0.00262044,0.1875,0.589046,0.470833,376.5,0.5,447.5,34.5
1040,0.603027,-0.0501953,-0.0541667,0.649805,0.720833,118.5,25.5,202.5,118.5
1041,0.599121,0.0178711,-0.0541667,0.617871,0.720833,528.5,715.5,600.5,808.5
1042,0.607422,0.0178548,-0.0541667,0.626188,0.720833,453.5,301.5,526.5,394.5
1043,0.435059,0.0208171,-0.0541667,0.487484,0.720833,876.5,190.5,932.5,283.5
1044,0.602539,-0.0568197,-0.195833,0.659847,0.720833,118.5,213.5,204.5,323.5
1045,0.536621,0.0189616,-0.0541667,0.560628,0.720833,743.5,503.5,808.5,596.5
1046,0.806641,-0.0658366,-0.0541667,0.892497,0.720833,0.5,725.5,115.5,818.5
1047,0.566895,-0.0449382,-0.0625,0.588395,0.729167,376.5,533.5,452.5,628.5
1048,0.658203,0.0205241,-0.0541667,0.637191,0.720833,453.5,603.5,527.5,696.5
1049,0.658203,0.0205241,-0.0541667,0.637191,0.920833,453.5,697.5,527.5,814.5
1050,0.61377,0.0185384,-0.0541667,0.651872,0.720833,376.5,817.5,452.5,910.5
1051,0.54541,-0.069694,-0.0541667,0.613639,0.720833,213.5,671.5,295.5,764.5
1052,0.800781,0.0209798,-0.0541667,0.779313,0.720833,118.5,418.5,209.5,511.5
1053,0.641113,0.0205566,-0.0541667,0.620557,0.720833,528.5,389.5,600.5,482.5
1054,0.643555,-0.0159668,-0.0625,0.659033,0.729167,213.5,385.5,294.5,480.5
1055,0.623535,0.0201009,-0.0541667,0.603434,0.720833,602.5,535.5,672.5,628.5
1056,0.599121,0.0202962,-0.0541667,0.62863,0.720833,453.5,19.5,526.5,112.5
1057,0.579102,-0.0148926,-0.0625,0.610107,0.729167,376.5,149.5,451.5,244.5
1058,0.483398,-0.0541341,-0.0541667,0.537533,0.720833,528.5,114.5,599.5,207.5
1059,0.513184,-0.0664551,-0.0541667,0.583545,0.720833,297.5,723.5,375.5,816.5
1060,0.742188,-0.0122396,-0.0791667,0.754427,0.745833,118.5,679.5,210.5,778.5
1061,0.566406,-0.0501302,-0.0541667,0.616536,0.720833,213.5,101.5,293.5,194.5
1062,0.641113,0.0272624,-0.195833,0.693929,0.720833,455.5,913.5,535.5,1023.5
1063,0.605957,0.00179036,-0.0541667,0.585124,0.720833,602.5,354.5,672.5,447.5
1064,0.933105,0.0251302,-0.0541667,0.908464,0.720833,0.5,535.5,106.5,628.5
1065,0.939941,0.0266764,-0.195833,0.993343,0.720833,0.5,819.5,116.5,929.5
1066,0.645996,-0.0761882,-0.0541667,0.682145,0.720833,118.5,324.5,209.5,417.5
1067,0.847656,0.0240723,-0.0541667,0.824072,0.720833,0.5,85.5,96.5,178.5
1068,0.57666,0.0203288,-0.0541667,0.611995,0.720833,602.5,723.5,673.5,816.5
1069,0.614746,-0.0369466,-0.0625,0.62972,0.729167,213.5,195.5,293.5,290.5
1070,0.921387,0.0199382,-0.0625,0.936605,0.729167,0.5,629.5,110.5,724.5
1071,0.630371,-0.0295736,-0.0541667,0.612093,0.720833,297.5,437.5,374.5,530.5
1072,0.540527,-0.0169596,-0.0625,0.541374,0.5625,674.5,531.5,741.5,606.5
1073,0.54248,-0.0106283,-0.0625,0.556038,0.770833,609.5,923.5,677.5,1023.5
1074,0.53125,0.0109049,-0.0541667,0.552572,0.545833,743.5,597.5,808.5,669.5
1075,0.37207,0.0109049,-0.0541667,0.427572,0.545833,876.5,22.5,926.5,94.5
1076,0.480957,-0.0595215,-0.170833,0.540479,0.545833,528.5,208.5,600.5,294.5
1077,0.524414,-0.0208822,-0.0625,0.545785,0.5625,674.5,835.5,742.5,910.5
1078,0.648438,-0.0667318,-0.0541667,0.724935,0.545833,0.5,12.5,95.5,84.5
1079,0.462402,-0.0371419,-0.0625,0.479525,0.5625,810.5,234.5,872.5,309.5
1080,0.550781,0.0128906,-0.0541667,0.537891,0.545833,810.5,310.5,873.5,382.5
1081,0.550781,0.0128906,-0.0541667,0.537891,0.770833,678.5,924.5,741.5,1023.5
1082,0.501953,0.011849,-0.0541667,0.570182,0.545833,674.5,458.5,741.5,530.5
1083,0.433105,-0.0586914,-0.0541667,0.491309,0.545833,674.5,46.5,740.5,118.5
1084,0.718262,0.0130534,-0.0541667,0.70472,0.545833,213.5,838.5,296.5,910.5
1085,0.548828,0.0116699,-0.0541667,0.53667,0.545833,810.5,383.5,873.5,455.5
1086,0.528809,-0.018929,-0.0625,0.547738,0.5625,674.5,759.5,742.5,834.5
1087,0.527344,0.0134277,-0.0541667,0.513428,0.545833,876.5,503.5,936.5,575.5
1088,0.538574,0.0145671,-0.220833,0.556234,0.5625,743.5,670.5,808.5,764.5
1089,0.46582,-0.0171224,-0.0625,0.499544,0.5625,810.5,83.5,872.5,158.5
1090,0.372559,-0.0593099,-0.0541667,0.432357,0.545833,876.5,430.5,935.5,502.5
1091,0.441895,-0.0457194,-0.2375,0.487614,0.545833,810.5,456.5,874.5,550.5
1092,0.660645,-0.0155111,-0.220833,0.676156,0.7125,213.5,911.5,296.5,1023.5
1093,0.441406,-0.0542969,-0.0541667,0.495703,0.545833,743.5,765.5,809.5,837.5
1094,0.541016,0.0122884,-0.170833,0.595622,0.545833,602.5,448.5,672.5,534.5
1095,0.503418,-0.00266927,-0.0541667,0.488997,0.545833,876.5,357.5,935.5,429.5
1096,0.794434,0.0182943,-0.0541667,0.776628,0.545833,118.5,606.5,209.5,678.5
1097,0.804688,0.0181315,-0.170833,0.859798,0.545833,0.5,373.5,101.5,459.5
1098,0.532715,-0.0742513,-0.0541667,0.567415,0.545833,297.5,174.5,374.5,246.5
1099,0.723633,0.0162272,-0.0541667,0.707894,0.545833,213.5,765.5,296.5,837.5
1100,0.489258,0.0111979,-0.0541667,0.527865,0.545833,876.5,838.5,938.5,910.5
1101,0.497559,-0.0408854,-0.0625,0.517448,0.5625,674.5,287.5,741.5,362.5
1102,0.779297,0.0140951,-0.0625,0.797428,0.5625,118.5,875.5,212.5,950.5
1103,0.521973,-0.0398926,-0.0541667,0.510107,0.545833,674.5,119.5,740.5,191.5

44,49,-0.00488281
45,65,0.0288086
45,84,-0.0151367
45,86,0.00878906
45,87,0.012207
45,89,-0.0288086
45,1040,0.0288086
45,1058,-0.0151367
45,1059,-0.0180664
45,1091,0.0219727
46,49,-0.00488281
48,49,-0.0249023
48,55,-0.0322266
49,44,0.0229492
49,46,0.0229492
49,48,-0.00976562
49,50,0.012207
49,51,0.00585938
49,52,-0.00488281
49,54,-0.0141602
49,55,-0.059082
49,56,0.012207
50,49,-0.0229492
50,52,-0.027832
50,55,-0.0268555
51,49,-0.0288086
51,55,-0.027832
52,49,-0.0351562
52,55,-0.0541992
53,49,-0.0249023
53,52,0.0078125
53,55,-0.0249023
54,49,-0.0268555
55,46,-0.0849609
55,49,-0.0541992
55,52,-0.0869141
55,54,-0.0419922
55,55,-0.0151367
55,58,-0.0639648
56,49,-0.0200195
56,52,0.00585938
56,55,-0.0200195
57,49,-0.0258789
57,55,-0.0341797
65,44,0.0219727
65,45,0.0258789
65,46,0.0219727
65,67,-0.0219727
65,71,-0.0229492
65,79,-0.0239258
65,81,-0.0229492
65,84,-0.0541992
65,85,-0.0209961
65,86,-0.0380859
65,87,-0.0361328
65,89,-0.059082
65,99,-0.00683594
65,100,-0.00488281
65,101,-0.0078125
65,103,0.019043
65,111,-0.00976562
65,113,-0.00488281
65,116,-0.00878906
65,117,-0.0078125
65,118,-0.019043
65,119,-0.0161133
65,121,-0.0229492
66,86,-0.0131836
66,87,-0.012207
66,89,-0.0180664
67,65,-0.00488281
68,65,-0.0249023
68,74,-0.0239258
68,84,-0.0209961
68,86,-0.0209961
68,89,-0.0390625
70,44,-0.0732422
70,45,0.0180664
70,46,-0.0717773
70,65,-0.046875
70,74,-0.0600586
70,79,-0.019043
70,97,-0.027832
70,101,-0.0200195
70,111,-0.0200195
70,114,-0.0351562
70,117,-0.0351562
71,65,0.00488281
71,84,-0.0141602
71,86,-0.0200195
71,87,-0.0180664
71,89,-0.0351562
74,65,-0.0161133
75,45,0.012207
75,67,-0.0229492
75,71,-0.0229492
75,79,-0.0249023
75,84,0.0151367
75,97,-0.00878906
75,101,-0.0209961
75,111,-0.0229492
75,117,-0.0200195
75,121,-0.0361328
76,67,-0.0141602
76,71,-0.0151367
76,79,-0.0180664
76,84,-0.0581055
76,85,-0.0112305
76,86,-0.0561523
76,87,-0.0498047
76,89,-0.0761719
76,117,-0.00488281
76,121,-0.0449219
78,44,0.00488281
78,46,0.00488281
79,65,-0.0209961
79,84,-0.012207
79,86,-0.0170898
79,87,-0.0151367
79,88,-0.0268555
79,89,-0.0332031
80,44,-0.0898438
80,45,0.00878906
80,46,-0.0898438
80,65,-0.0439453
80,74,-0.0639648
80,97,-0.00878906
80,101,-0.0141602
80,111,-0.0141602
82,45,0.00976562
82,67,-0.00683594
82,71,-0.0078125
82,79,-0.00878906
82,85,-0.00488281
82,86,-0.00976562
82,87,-0.012207
82,89,-0.0170898
82,101,-0.012207
82,111,-0.0131836
82,117,-0.00683594
82,121,0.0078125
83,65,-0.00390625
83,86,-0.0112305
83,87,-0.0131836
83,89,-0.0170898
83,116,-0.00390625
84,44,-0.046875
84,45,-0.0151367
84,46,-0.0458984
84,58,-0.0541992
84,59,-0.0532227
84,65,-0.0517578
84,67,-0.00976562
84,71,-0.012207
84,74,-0.0498047
84,79,-0.0141602
84,83,0.0078125
84,86,0.0351562
84,87,0.0322266
84,89,0.0419922
84,97,-0.0571289
84,99,-0.0541992
84,101,-0.0541992
84,103,-0.0532227
84,111,-0.0561523
84,114,-0.0507812
84,115,-0.0439453
84,117,-0.0541992
84,118,-0.0561523
84,119,-0.0581055
84,121,-0.0561523
85,44,-0.00488281
85,65,-0.0170898
86,44,-0.0458984
86,45,0.0078125
86,46,-0.0458984
86,58,-0.0258789
86,59,-0.027832
86,65,-0.0361328
86,67,-0.0161133
86,71,-0.0170898
86,79,-0.0180664
86,83,-0.00488281
86,84,0.0361328
86,97,-0.0341797
86,101,-0.0307617
86,103,-0.0297852
86,111,-0.0322266
86,114,-0.0249023
86,117,-0.0258789
86,121,0.00390625
87,44,-0.0371094
87,45,0.0141602
87,46,-0.0371094
87,58,-0.0249023
87,65,-0.0322266
87,67,-0.0131836
87,71,-0.0141602
87,79,-0.0151367
87,83,-0.00585938
87,84,0.0322266
87,97,-0.027832
87,101,-0.0249023
87,103,-0.0239258
87,111,-0.0268555
87,114,-0.0219727
87,117,-0.0239258
87,121,0.00390625
88,67,-0.0229492
88,79,-0.0249023
88,81,-0.0239258
88,101,-0.0258789
88,111,-0.027832
88,121,-0.0341797
89,44,-0.0600586
89,45,-0.0239258
89,46,-0.059082
89,58,-0.0449219
89,59,-0.0478516
89,65,-0.0532227
89,67,-0.0297852
89,71,-0.0322266
89,79,-0.0332031
89,83,-0.00976562
89,84,0.0439453
89,97,-0.0571289
89,101,-0.0541992
89,103,-0.0517578
89,111,-0.0561523
89,112,-0.0390625
89,117,-0.0419922
89,118,-0.0131836
97,118,-0.012207
97,119,-0.00878906
97,121,-0.0170898
98,118,-0.00683594
98,119,-0.00390625
98,121,-0.012207
99,104,0.00488281
99,107,0.00488281
101,116,-0.00585938
101,118,-0.012207
101,119,-0.00878906
101,120,-0.012207
101,121,-0.0180664
102,101,-0.00878906
102,102,0.0219727
102,105,-0.00585938
102,106,-0.00585938
102,108,-0.00585938
102,111,-0.00976562
102,115,0.00878906
102,116,0.019043
104,121,-0.0141602
107,44,0.0180664
107,45,0.00488281
107,46,0.0170898
107,97,-0.00683594
107,101,-0.0131836
107,103,0.0180664
107,111,-0.0141602
107,117,-0.0078125
109,118,-0.012207
109,119,-0.00878906
109,121,-0.0161133
110,118,-0.012207
110,119,-0.00878906
110,121,-0.0170898
111,116,-0.00488281
111,118,-0.012207
111,119,-0.00878906
111,120,-0.0131836
111,121,-0.0180664
112,121,-0.0131836
114,44,-0.0371094
114,46,-0.0371094
114,99,-0.00488281
114,102,0.0229492
114,104,-0.00488281
114,107,-0.00488281
114,111,-0.00585938
114,112,-0.00488281
114,113,-0.00390625
114,115,0.012207
114,116,0.0200195
114,118,0.0239258
114,119,0.0219727
114,120,0.0151367
114,121,0.0239258
114,122,0.00488281
116,58,-0.00488281
116,59,-0.00488281
116,101,-0.0141602
116,111,-0.0180664
118,44,-0.0322266
118,45,0.0268555
118,46,-0.0322266
118,59,-0.00390625
118,97,-0.012207
118,99,-0.00878906
118,101,-0.00878906
118,103,-0.00878906
118,111,-0.0112305
119,44,-0.0249023
119,45,0.0297852
119,46,-0.0249023
119,59,-0.00488281
119,97,-0.00976562
119,99,-0.00585938
119,101,-0.00585938
119,103,-0.00585938
119,111,-0.00683594
120,97,-0.00683594
120,99,-0.0112305
120,101,-0.012207
120,111,-0.0131836
120,113,-0.00878906
121,44,-0.0361328
121,45,0.0249023
121,46,-0.0351562
121,58,-0.00390625
121,59,-0.00585938
121,97,-0.0141602
121,99,-0.0141602
121,101,-0.0141602
121,103,-0.012207
121,111,-0.0161133
1040,44,0.0219727
1040,45,0.0258789
1040,46,0.0219727
1040,58,0.00390625
1040,59,0.00390625
1040,1051,0.0410156
1040,1054,-0.0229492
1040,1057,-0.0219727
1040,1058,-0.0541992
1040,1060,-0.0322266
1040,1063,-0.0458984
1040,1066,-0.0371094
1040,1079,0.00488281
1040,1083,0.0332031
1040,1086,-0.00878906
1040,1089,-0.00683594
1040,1090,-0.0239258
1040,1091,-0.0229492
1040,1092,-0.0141602
1040,1095,-0.0341797
1040,1098,-0.0141602
1041,1040,-0.00585938
1041,1046,-0.0141602
1041,1058,-0.0161133
1041,1059,-0.0112305
1041,1063,-0.027832
1041,1064,-0.0112305
1041,1078,-0.012207
1041,1090,-0.0239258
1041,1091,-0.0219727
1041,1098,-0.0141602
1042,1040,-0.00488281
1042,1046,-0.0112305
1042,1059,-0.0141602
1042,1063,-0.0180664
1042,1090,0.00878906
1042,1095,-0.0131836
1042,1098,0.0170898
1043,44,-0.0791016
1043,45,-0.046875
1043,46,-0.0791016
1043,58,-0.0839844
1043,59,-0.0839844
1043,1044,-0.0561523
1043,1051,-0.0439453
1043,1054,-0.012207
1043,1057,-0.00976562
1043,1058,0.0371094
1043,1059,0.0419922
1043,1060,-0.0361328
1043,1063,0.00976562
1043,1072,-0.0849609
1043,1074,-0.078125
1043,1076,-0.0820312
1043,1077,-0.0820312
1043,1078,-0.0478516
1043,1079,-0.0839844
1043,1080,-0.078125
1043,1082,-0.078125
1043,1083,-0.0820312
1043,1084,-0.078125
1043,1085,-0.078125
1043,1086,-0.0839844
1043,1087,-0.078125
1043,1088,-0.0732422
1043,1089,-0.0820312
1043,1090,-0.0419922
1043,1091,-0.0439453
1043,1092,-0.0888672
1043,1093,-0.0571289
1043,1094,-0.0800781
1043,1095,-0.0688477
1043,1098,-0.0332031
1043,1102,-0.0732422
1043,1103,-0.0820312
1045,1060,-0.0307617
1046,1047,0.00390625
1046,1054,-0.0180664
1046,1057,-0.0170898
1046,1060,-0.0332031
1046,1072,0.0078125
1046,1073,-0.0151367
1046,1077,-0.00976562
1046,1079,0.00976562
1046,1086,-0.0141602
1046,1089,-0.00878906
1046,1090,-0.0151367
1046,1091,-0.0332031
1046,1092,-0.0170898
1046,1095,-0.0478516
1047,1040,-0.00585938
1047,1044,0.00976562
1047,1046,-0.0141602
1047,1047,0.0161133
1047,1058,0.00488281
1047,1059,-0.012207
1047,1061,-0.0200195
1047,1063,-0.0151367
1047,1071,-0.00390625
1047,1090,0.0112305
1047,1091,0.00488281
1047,1095,-0.00976562
1050,1047,-0.0078125
1050,1054,-0.0239258
1050,1057,-0.0229492
1050,1060,-0.0380859
1050,1072,-0.00878906
1050,1073,-0.0180664
1050,1077,-0.0209961
1050,1086,-0.0219727
1050,1089,-0.0200195
1050,1090,-0.0371094
1050,1091,-0.0361328
1050,1092,-0.0268555
1050,1095,-0.046875
1054,1040,-0.0209961
1054,1044,-0.012207
1054,1046,-0.0219727
1054,1047,0.00488281
1054,1051,-0.00976562
1054,1058,-0.012207
1054,1059,-0.0219727
1054,1061,-0.0268555
1054,1063,-0.00976562
1054,1071,-0.0078125
1056,44,-0.0898438
1056,45,0.00878906
1056,46,-0.0898438
1056,58,-0.00390625
1056,59,-0.00390625
1056,1040,-0.0439453
1056,1044,-0.0449219
1056,1051,-0.0322266
1056,1071,0.00390625
1056,1072,-0.00878906
1056,1074,-0.0078125
1056,1075,-0.0078125
1056,1076,-0.0449219
1056,1077,-0.0141602
1056,1083,-0.0400391
1056,1086,-0.0141602
1056,1089,-0.0141602
1056,1092,-0.0161133
1057,1040,-0.00488281
1057,1046,-0.012207
1057,1047,0.0209961
1057,1051,0.00390625
1057,1058,0.00585938
1057,1059,-0.00976562
1057,1061,-0.0170898
1057,1090,0.0268555
1057,1091,0.0161133
1058,44,-0.046875
1058,45,-0.0151367
1058,46,-0.0458984
1058,58,-0.0541992
1058,59,-0.0532227
1058,1040,-0.0517578
1058,1044,-0.0478516
1058,1047,0.0112305
1058,1051,-0.0419922
1058,1054,-0.012207
1058,1057,-0.00976562
1058,1058,0.0371094
1058,1059,0.0419922
1058,1060,-0.0361328
1058,1071,0.00488281
1058,1072,-0.0561523
1058,1074,-0.0498047
1058,1075,-0.0498047
1058,1076,-0.0498047
1058,1077,-0.0541992
1058,1078,-0.0458984
1058,1079,-0.0561523
1058,1080,-0.0498047
1058,1082,-0.0498047
1058,1083,-0.0498047
1058,1084,-0.0498047
1058,1085,-0.0498047
1058,1086,-0.0551758
1058,1087,-0.0498047
1058,1088,-0.0507812
1058,1089,-0.0532227
1058,1090,-0.0419922
1058,1091,-0.0439453
1058,1092,-0.0610352
1058,1093,-0.0517578
1058,1094,-0.0507812
1058,1095,-0.0688477
1058,1098,-0.0332031
1058,1103,-0.0532227
1059,44,-0.0688477
1059,46,-0.0688477
1059,58,-0.027832
1059,59,-0.0297852
1059,1040,-0.0449219
1059,1044,-0.0439453
1059,1051,-0.0332031
1059,1054,-0.0200195
1059,1057,-0.019043
1059,1058,0.0449219
1059,1059,0.0498047
1059,1060,-0.0288086
1059,1063,0.0180664
1059,1071,-0.00488281
1059,1072,-0.0400391
1059,1073,-0.0268555
1059,1076,-0.0517578
1059,1077,-0.0439453
1059,1079,-0.0268555
1059,1080,-0.0268555
1059,1082,-0.0268555
1059,1083,-0.046875
1059,1084,-0.0268555
1059,1085,-0.0268555
1059,1086,-0.0449219
1059,1087,-0.0268555
1059,1088,-0.0239258
1059,1089,-0.0429688
1059,1090,0.0078125
1059,1091,0.00390625
1059,1092,-0.046875
1059,1093,-0.00585938
1059,1094,-0.0288086
1059,1095,-0.0180664
1059,1102,-0.0239258
1059,1103,-0.0361328
1060,1040,-0.0297852
1060,1044,-0.0332031
1060,1046,-0.0361328
1060,1051,-0.019043
1060,1059,-0.0361328
1060,1061,-0.0419922
1060,1063,-0.0131836
1060,1066,-0.0249023
1060,1071,-0.0141602
1060,1076,-0.0180664
1060,1083,-0.0131836
1061,1047,-0.00976562
1061,1054,-0.0239258
